,0,1,2,3,4,output
9334,-101857.05907840222,-100511.55405811404,7830.657859515569,-497.8337132955654,-2460.7957679763867,1
9335,601254.6109713679,6079.997648017711,-30110.07807895057,-3309.9584503227748,-17864.105397354662,0
9336,-54970.01474744197,-80955.56322915127,-1272.8507692660005,-14915.72180046954,10846.788263909262,1
9337,-107959.91709212583,-51280.81908073874,1910.109022013836,-190.19065275516215,-3302.349177668042,1
9338,-119931.1680756852,-90205.77380523861,-632.62677201451,3269.8595002597576,3159.2117326051834,0
9339,-144218.95186573386,-76851.88258121249,-8183.234549857591,4827.070861224192,-4425.45744741352,1
9340,-108417.73860385701,-97034.3305776028,-3343.8637201691986,2357.0276704378,-4430.347374077736,1
9341,-27172.739595999134,-97308.25385696406,-17431.913561003083,5940.277256477791,-178.93858073668503,0
9342,-130331.53484427673,-95854.84088593032,9717.304900396326,-1151.9199263088474,-1258.4684578404183,0
9343,269012.5709168414,-104763.87069488468,-42044.98025424335,-4743.780007022737,1485.1139674842934,1
9344,-92511.32235852981,54887.519657146,727.9949344114222,323.28388725115343,-5589.751874005669,0
9345,62030.59142462078,119257.83127422824,-61699.64432328081,48826.54873036404,43811.574681694736,0
9346,-155610.36151933557,-93052.98221345086,6917.791687621774,426.1777407495269,-643.819570813862,1
9347,-153013.80578326204,-48497.86362047506,3614.5906225936224,192.7013140051147,5.0695288768077305,0
9348,-15044.82784602114,45492.32897422353,-790.4013480683362,-5581.36108160938,-3229.885293953031,0
9349,-62989.055375518896,95797.19163382317,46.355141001726786,13556.8523349554,-5935.43384920278,0
9350,46238.04760734712,241093.431711587,-13669.66955603715,2587.5201871419786,-5234.2102571488995,0
9351,-50685.740786693685,134392.2282451127,-2917.894978743028,-3968.0330538726575,-10213.776352190373,0
9352,-153421.3219567275,-94062.5636291235,9519.438138730948,-2278.8913823359962,4606.835646119856,0
9353,-82509.61549734624,14303.334621920098,-22358.08807830577,6324.371194462425,-3384.328056144032,0
9354,-76904.21002743214,-91838.34973578106,-57944.681349649065,-9962.546108745437,31659.10736133529,0
9355,51477.20035570421,157922.3673444971,25864.35434279926,-1200.2924983226874,-8879.66663399578,0
9356,-114752.54479544389,21469.011319112054,1603.9998465203316,-1680.0047441439035,-5952.203995932485,1
9357,15631.292139852987,212461.87943386752,15737.425278120778,-7195.328390810922,-16499.774086394475,0
9358,68403.7690708557,285483.6299965439,-2841.4887025427724,4681.699419453457,-17003.68331434108,0
9359,182982.4269854319,290168.4455103603,84792.85886209657,31870.24473024337,120436.1878356074,0
9360,-52935.635707315094,113027.07364333773,-3547.0986640711235,-3321.352575292968,-3419.8243332718866,0
9361,-134975.27558069534,-47259.7299332441,514.9206755300542,17.964342558670804,338.2687984372384,0
9362,244017.6051291934,63527.477640418765,85341.85695281955,94996.24521533927,-2241.256268100005,0
9363,183060.47439114968,283523.9750078432,108871.42500767263,-13785.23877967059,-1527.4078980866268,0
9364,165859.51147009095,23435.69417634028,3890.8901255159903,-20828.714220266636,-2862.969670299955,1
9365,-116639.14094578178,-69268.22494570544,-1160.4930082383266,164.468514942488,-1783.2850236823588,0
9366,-149928.87277519202,-84700.87779463969,1523.7002405868232,-1851.0939914799865,3498.1072910525368,0
9367,-107104.78548206242,17446.243668041505,-4870.000979775617,3652.5277071825913,321.7599485876162,0
9368,118400.12149484114,-30391.83104228297,-15178.700743516507,-7173.976001594207,-1099.4196795531855,1
9369,389995.65496425465,-234.2872268850118,-102305.28198633714,-40559.96573493818,44881.64127829415,0
9370,-127135.36400643947,-17299.246672476624,-4958.2938759360695,-4643.751548645847,2706.982739837651,1
9371,-54999.445721890836,69524.04822144506,18230.29047470134,18409.468427765438,-1280.813503841253,0
9372,-130828.44525195225,-26842.37124187106,-10530.957871037497,-5401.602489948813,4155.268737441334,0
9373,-106218.90687966182,-98155.02255608003,3653.973974134908,1299.680758829848,-3824.637089962634,0
9374,-71136.03211597883,-95279.48649713582,-10382.434872593953,3190.221455952227,245.09104751139574,0
9375,-76019.93513552491,-92680.75043846817,-24875.21442391227,7595.228835841725,2443.9126937604756,1
9376,46129.81021619722,297766.43011294823,-2467.956536843154,-9074.984911681633,-14998.647320068849,1
9377,-95029.40398530278,10484.531031088265,9382.146743065292,-786.054995903934,-5392.466027624556,1
9378,82616.6766900707,161972.64955234897,-14295.948820220994,-6934.6050641505735,-13420.694128706013,0
9379,-133277.31297740963,-93433.92301965677,9630.484749090454,-11246.909740639785,11502.143392708233,1
9380,-44180.44447224624,29046.10055833405,20966.676540902863,-19043.322535760508,27686.171207950792,0
9381,42327.19712508261,59072.118428046175,9919.265595518427,-1911.9788415494413,-10888.822756172596,0
9382,17465.306983227074,-53674.83921909389,-20127.496392029025,1479.1813761678243,-7923.298685381346,0
9383,-2328.3405179261813,221639.73706766806,-4188.372881337047,-6327.68005107668,-15983.71629489437,0
9384,-155021.66393438476,-93469.34316336612,4466.745979409152,-1238.4587770671021,-274.4598504135004,0
9385,-157337.98841945938,-91945.9562776751,1046.6011105038301,3876.614971728663,-560.2028770641297,1
9386,-70167.53278333826,76697.27227878715,-6353.729745730952,3648.0669540662216,-5997.562282614934,0
9387,-33580.26765769362,-1851.6142856629083,-13193.126954292138,7616.966840117193,-14974.600708303546,0
9388,-83033.25250607282,-88317.57427213243,-4202.774751029789,-4623.852349960354,2164.769043680859,0
9389,-77330.93608850296,-102741.88790171835,11599.680852946733,-9014.141659958663,2134.1326329838275,0
9390,114604.48140626113,208162.3462001514,16393.008026981603,28724.83362868652,45246.61064464133,0
9391,-138586.30006292035,-22418.569150720297,1784.984363026412,-579.4041045045041,-2875.5353409405993,1
9392,-151651.98907243743,-49372.915337132305,1636.6651980535971,2572.710842921349,-694.3519592596863,0
9393,184027.84939397406,-101642.26728789555,3918.8992028278517,-9871.9239445712,-1766.3145741756819,0
9394,64704.57506792815,-8613.644232845687,78221.66141152018,-37714.124181942556,31606.442037161425,0
9395,-153763.62483875675,-82396.25773062497,-12863.048273348706,-4070.0176125235903,12074.784533337946,1
9396,-139092.50612608186,-79517.81253391379,5204.397276851849,-2103.59458885904,-1471.6720455042152,0
9397,-135834.0216968419,-92776.52425911164,6049.527279256698,2158.194374407321,-3017.20759231386,0
9398,375344.03742787085,42920.80985580784,16476.056876616105,-4338.707464646162,-22399.84917041187,0
9399,52682.734336282396,-107314.35882314973,24983.694070613772,-9764.914541450824,-3869.1046309506582,1
9400,-90399.29734310918,-84296.26342953152,-14231.628564162282,-4534.638116714004,7124.19549040883,1
9401,29894.098590590707,-71692.3049024289,20417.934052433186,-8056.941563295304,-6822.512107255629,0
9402,-139190.92976007293,-22060.817963388286,2028.9705640718128,-740.4169720409337,-3064.4341479886166,0
9403,166284.6435969427,102795.15701183285,-112124.1112298087,46186.85765755197,-9818.648627268381,0
9404,78813.52331266516,-111263.66909194297,-14211.119216728704,1232.9082833768668,131.6805758684556,0
9405,-135035.20160233873,-12968.629877499032,1451.9210195530654,-1930.3188801477045,-2894.3555357697696,0
9406,-169654.4727798487,-85127.0797271507,1424.4760307205152,1686.548226825388,866.2750263124395,1
9407,-100646.4723122854,47835.200257786746,-71.34479669909864,-2643.3746050154964,-7158.508938113798,0
9408,-43088.20699656945,26881.644116601587,7536.6982905772375,-3109.0254476632194,-7496.93749138131,0
9409,31117.8020921772,297039.25433924596,-11994.961904712618,-3540.8701888381293,8018.110424729637,0
9410,13807.448895415144,156807.5384225181,2882.7446419775347,13302.1406914531,-7352.422378001907,0
9411,73152.47397027382,-108141.1322825217,-14216.438434205867,3189.6838371744816,-2803.103970473459,0
9412,-154721.44482551343,-47757.295047257576,2193.0206682773396,-617.0066205602968,-2304.644883417475,0
9413,80485.79804186898,-123367.6816470707,22142.38647409423,-9655.055171946668,-7524.425769690931,1
9414,45022.79059888612,183383.99687314857,-25351.503624428144,-3689.724134509447,-10268.796929367527,0
9415,389529.9942805099,-56801.20331559544,48395.66309423637,-26855.98784535084,-17146.237523588155,0
9416,15461.74602476049,-64434.946443523724,-57825.2938510054,-22734.42848610163,19161.865951413212,0
9417,-124798.90193947639,-63851.77236852613,-191.0508392261034,11831.882937283415,5539.710449332069,0
9418,19586.59038575263,142626.1874958676,45491.73965244829,-30303.837047350244,26724.90310494704,0
9419,199842.07594720906,-153899.35452497588,2845.8902915234657,-14719.134029817242,41443.436846276025,0
9420,-46531.217167601804,132204.99822904417,-1507.2807487959763,4027.1643114512817,-9170.320977081536,0
9421,69214.46902248333,331216.1703747057,1018.1883390421648,-9284.84143121618,-8946.845222598382,0
9422,159197.2971876696,294787.37860936567,7043.93506865104,89670.93657030613,-7825.1128136555335,0
9423,-150542.2807687291,-72919.32847876458,1397.2282195643245,6410.4391595128145,-1055.4649928225424,0
9424,-72609.09844226346,-82478.68928687237,15680.903011271748,-3833.857807811812,-3119.067012518644,1
9425,17711.867747805183,-41788.72471864109,20396.577743230042,-5853.136124821062,-6966.934248592612,0
9426,210947.90132348833,-105547.11847311891,4339.376167164463,-1311.9628946762252,-11328.981021141864,0
9427,-150495.15114343542,-84761.3853372853,-13299.365584846742,280.157080566533,1945.7287092708425,0
9428,-58993.51385017057,-101703.9532853509,15905.82115709912,-4419.1933517896805,-3915.3632658338906,1
9429,74213.25253722195,224423.1502218657,5254.882140841502,-10159.58035387621,-16764.437160719244,0
9430,-142366.37535182197,-88539.54790399934,22957.506319946842,13214.466565287106,-2566.724925473941,0
9431,60959.399939314404,267616.29923259054,5146.524797692743,5935.116791112794,-4182.063544058253,0
9432,19112.88590201255,255516.36936600856,-4293.917653952679,-4013.4242453008774,-16547.92987830496,0
9433,-76137.42676675467,80179.32067764299,2538.087734196925,-4041.5982169876397,-4309.444232318168,1
9434,-157659.24327219627,-91681.641277208,10508.023125316733,3805.3001984791426,-706.7996009416116,0
9435,-31940.152406561294,-81866.49226025304,-48296.586360410896,21099.121924339037,29429.146288015396,0
9436,112113.92463843006,-95542.8272466744,-4133.3692099271675,-3015.690967467853,-2565.152630582675,0
9437,-122965.08037670192,-99420.9618111952,14559.500139634863,-11156.161897177595,13351.812051344488,1
9438,5584.089640487938,195331.0160765351,6124.457800182283,3073.411771681266,-4316.013649294472,0
9439,-54346.94213939755,102806.13556113697,3735.988025556713,3799.2217929907993,-6513.564219633853,1
9440,-75019.4288505915,-11272.474110092338,34220.1463680422,44602.78383633485,-17656.71587857635,0
9441,-65235.048104561334,85159.94589566418,-5466.42224642271,770.8763150640386,-9440.121694905652,0
9442,-50838.747961065914,-71973.52138165718,2205.8046645786426,-2331.4161608134696,-1200.8559558834033,0
9443,-99196.64967847748,35946.67981269013,4848.564689909435,-3914.631067889133,-2303.895152222323,0
9444,85465.70945281158,-91737.74505108508,-44745.42842311635,9326.8917248375,9315.536292539498,0
9445,-147898.61858893535,-85830.51952234047,-1295.2933454971928,-7812.317802764703,6820.192040671561,1
9446,122451.65480599912,-34596.63521965174,-160834.9680318687,3525.1974156821584,11616.754265732756,0
9447,-80677.83732032814,82443.20448978822,-694.2653850039893,-3379.353930921429,-8623.715982698875,0
9448,3847.5995134670807,-102655.47435996289,-11153.390547756742,4325.133825544134,3941.9119937078767,0
9449,-137655.650235648,-22951.93764498277,-284.21995531414046,-1268.671073052052,-2360.0102798655485,1
9450,170103.86876120267,286885.9134625527,-97512.77227477159,-1835.7320152032967,49120.59134640002,0
9451,-119919.64186992658,-67355.37026054449,7516.537772065556,-1267.157091717456,-2284.7049129615525,1
9452,-75107.99163620405,79583.72873395485,-547.8956293632941,5260.290262671394,-5915.5229912868635,0
9453,-128803.00707511952,-27655.341800475213,7600.144055366833,-5266.9428349207,4034.277704092241,0
9454,-53579.18505894227,-104804.7798226187,11474.516268591233,-3971.781233380133,-2026.9219453672877,0
9455,88145.5757691314,-93499.2849419146,-9557.440777517184,-9384.046958107361,2363.6381919256837,0
9456,170523.17107868617,71284.52692823575,112559.60165703706,112165.21507697723,-19401.387886242224,0
9457,-75458.30303825816,68321.98139624581,-1282.3562793572835,2628.261287938204,-4220.197796127581,1
9458,1300.3794721731133,-78644.3809744023,-2676.1215728240077,-8020.546312848801,2154.4533269180024,1
9459,34796.19206200848,53022.170965891746,33055.11198323315,24340.3983281389,-17199.624933027608,0
9460,-60896.13225228625,-77862.86086496315,-33782.06333152304,-10138.239388440305,17563.141255258077,1
9461,80886.97423026807,335622.82771916635,-8506.548739865308,-3592.229897108062,-17666.413571116438,0
9462,-48282.2680758291,-107875.30766130997,13158.735745617123,-2746.864523868359,-3137.0842036079034,1
9463,-120310.0986308379,13074.292940726946,752.0607900720568,-1906.5135271602244,-5393.46751352086,0
9464,-36045.326572991755,-80495.17287316035,2093.3825768254114,59.362183139912254,-5340.76679324347,0
9465,-131392.83561990733,-60741.20029214371,4480.743143502199,-788.8012117371496,-4.971772785276027,0
9466,98692.3522781658,153943.9297744093,29469.25139668263,-14838.601051628086,-7470.320185339474,0
9467,-49912.91268922675,-95842.7148801879,-18770.29700880477,5503.528677156485,644.358602099697,0
9468,-79623.54508108596,81893.96662372812,-1277.5819621796472,-3597.257951285553,-7528.502240408064,1
9469,-80190.02035949778,-90093.39009180799,-11651.55813855351,3357.8117084167893,-377.11924936326415,0
9470,-123685.37758977574,-19042.641878317096,-3098.8118327902657,16560.10326643378,903.3044576888373,0
9471,22558.06147322126,208857.0145908037,8747.123080552145,16260.633830941997,-10040.706694588638,0
9472,526364.5201126173,15167.334059664558,57576.005450115976,-33206.28685575742,-18107.097289504723,1
9473,214136.24076320234,-119287.45721283337,-25353.851892840416,6552.522187660266,-3711.222346159475,0
9474,217108.85935148707,-96966.19102154131,28758.87675383843,-12867.515618983503,-6550.4108490704875,0
9475,-36739.686640172615,160808.14918817263,-2747.413055909889,-5038.173148494596,-12894.893729063737,1
9476,-75328.7581157114,90898.14536538531,-1345.1570005834858,-3483.5115177994594,-8782.235420585945,0
9477,-162482.41581383895,-77347.28528060566,7166.284709246151,-3155.597520324275,6803.474995728121,1
9478,43697.88972440299,243085.96592967794,-1365.4046686847346,3759.2283150769354,440.43543758776417,0
9479,-2328.340495826462,221639.73710041522,-4188.372897666264,-6327.680052649693,-15983.7163156132,1
9480,-39835.10240876419,117854.61269861071,9133.49184147789,20835.140607438152,1849.047321206658,1
9481,-121340.31931623838,-89919.07809955039,-17245.496691833556,12847.684309850169,-8760.88688340129,0
9482,419352.30237795674,-105184.61735133974,-37096.75867524223,-10852.940328144532,75683.69961949823,0
9483,4533.090304377922,-114794.2897204109,16657.589499208145,-6222.997408918545,-4144.575758268422,1
9484,-101476.63549835583,-53367.04183296555,-4045.912632341635,11879.314684253652,19303.208572776468,0
9485,-133241.0638437818,-94145.46345476598,10008.626144747272,-1573.0046678158144,-111.7354060307271,0
9486,11873.801023423555,202786.99543301758,-8125.27128934102,11398.400710139695,-6514.146265798432,0
9487,-24956.98281647131,53348.74426982245,25033.929490170045,-15043.055272383192,26433.737435430634,0
9488,-126736.81891242582,-17776.09299595842,-5279.684146321053,2312.159725762245,-3131.0416583736637,1
9489,-122307.29857644268,-8534.884630958393,1359.9303963339014,29.66603347615019,-1786.458910754436,0
9490,-89036.41390858153,-84334.34513383365,-24406.579530201878,9510.850211320718,7209.365035454555,0
9491,-40817.31035051938,151640.21834576398,-3726.175623969681,-5296.32960366195,-11769.810496455495,0
9492,-50858.4444947824,-106609.14608678139,8150.595386917465,-6055.474717329901,-3960.2264459403887,1
9493,-117484.15354932548,11620.011922209818,-2654.3595866506557,-1984.9324412533388,-2416.040779857485,1
9494,59935.2978719125,-112024.9865164689,-5647.2060063794515,-561.6431921180553,-4393.0697101485675,1
9495,-111354.75562334401,19583.58275144107,-2164.140358677703,-1138.7388324361837,-3422.7077277228236,0
9496,266529.742258041,-114670.13650265866,-38484.21509477207,8651.158120213999,-12670.251849224698,0
9497,197612.4684932303,97442.83179048369,-35698.06084544877,-23921.31300669928,16918.892952890095,0
9498,-127712.572539187,-97313.63214204556,8374.256727724756,-556.5408312221232,-636.9896559272186,0
9499,175777.4993511599,-119552.38562525572,40250.31563145797,-18201.941608446887,-6486.054304214285,0
9500,-102494.86111492723,14559.464658431636,-5409.555687021432,210.38297490791,-3038.367443181671,0
9501,380024.010936027,-28166.22476069296,55707.55216894123,-18973.535658770656,-15972.824104636049,0
9502,-22021.266214480216,-88349.56601450054,4032.6341629567764,-6301.13635064329,101.78322084697291,0
9503,-160098.5065309405,-90621.3480710016,-3900.0282923929262,5885.874539329495,-815.148194034801,0
9504,-146.2316514990099,220744.80503328505,-159.91003652725777,3554.144407679513,-14096.922977385588,0
9505,-54563.9041079881,-23549.810202276298,-21307.057835381212,11254.001873532554,9956.117065178727,0
9506,-152592.85064803998,-83326.58970129356,4178.501278185745,1483.086595903825,-1884.0279030029915,0
9507,-40644.774994374384,151638.51854162116,-1502.326650124778,-5171.018875090751,-11512.940513368136,0
9508,-129644.08532688527,-4540.4472280714845,1975.9427018520448,-1981.614411839549,-3635.8488451269113,0
9509,-67533.72772691664,-74061.45197163693,-8714.045363195046,-10657.854928934996,7832.3372399575765,0
9510,27987.64206827608,194942.08310481266,17641.90808580227,19403.392231732396,-5981.219452969804,0
9511,-101385.45606756292,-77730.91803455344,11731.670645610615,-2712.0193620957684,-1968.9789788907653,0
9512,149498.8288560682,262711.4672682327,20384.36553777579,-13020.565806840903,-15934.212897014642,0
9513,381936.23208196944,-7771.832191250343,-169530.11576977494,4765.6565552176735,28884.017281588633,0
9514,69248.22079488305,-72048.4947051325,-71848.8370346218,-27971.042859993075,24798.793109077116,0
9515,-32979.275453807124,-13606.772538675905,-16382.267777648256,1431.7215872343363,-6017.529272430967,0
9516,142098.33284392807,163780.28881723207,2567.5968204741266,-20877.166638508526,8950.840249561765,0
9517,-80009.19206387298,-89826.01628387583,12956.04167129726,-4041.057396407079,-1040.7515893873622,1
9518,100962.34384436662,48326.47118248574,-25038.139760541868,-9960.758199418638,-862.9779261617708,0
9519,-127917.3156492452,-97324.44801953773,6085.800719889671,-1270.8788167177752,-2145.2170976873545,0
9520,-84536.28965692423,73478.88023975583,4048.2228862861843,-5856.142875966458,-3990.8031753194787,0
9521,253991.11180871516,-80059.88681962581,-41448.05589953143,12736.922545672072,39284.19770982724,0
9522,181451.7362752785,-31051.706448271165,22430.247992843233,-5681.158228830054,-13712.262455636135,0
9523,-144374.2142792449,-87716.81179957284,12659.899448021733,-209.8991655074589,-2267.176848120563,0
9524,-78234.974242461,-33481.161605324676,10789.92761429059,-3257.6470712975065,-4007.4655761512713,0
9525,-75904.61604934464,22814.50424264256,-12335.073586769091,13175.00162835262,1229.1676561895326,0
9526,-11242.222297730865,181209.4037342151,-4680.273328230527,-3982.8948456734774,-10826.351473508385,0
9527,-11555.152122513196,-129086.022081873,-16392.661694653794,15374.238051946624,-20666.85585412286,1
9528,-77714.15548998886,-91757.23757172073,-22806.32214890515,7847.791809115644,582.6752816091927,0
9529,218226.52472732906,106553.57973184151,-143738.70497032802,13634.369278894868,6001.713690170932,0
9530,-71980.15272865648,21171.82127200718,-18022.342755524405,-15970.554387185446,20995.571804127158,0
9531,-80096.0876559069,82152.44261989734,-642.4759313782758,-3039.6208749310613,-8201.385793991738,1
9532,-78064.49816436939,81131.60819620508,1783.918124597393,-4586.857889972424,-6151.465005437389,1
9533,-162290.2005763303,-66367.42958486723,1268.3851252938157,659.7999041753955,-755.4539439287703,1
9534,204357.0371405304,-77935.80963917491,49093.19336860451,-7844.225230736179,-10244.3632964037,0
9535,-69890.05682883998,77067.86288983148,5456.912690149362,11425.574514015474,-5970.452927327055,0
9536,203298.07647524244,-32554.948401795446,-8746.761621742698,-2240.5514810188865,-11661.714729545261,1
9537,-85599.12472801475,-97922.97441242728,14772.537420495075,-1598.362301045082,-2238.424158143989,1
9538,-45651.15948561171,-7097.835197054816,-80709.37516007156,-24638.769393620118,25703.397551275077,0
9539,-82700.05470367934,-88636.55513392412,-21623.71347664683,2745.860347529953,6697.727336648999,0
9540,-89667.09286886748,-83936.07648194514,1940.4867555719386,-3147.086617344594,8208.829094841347,0
9541,-100046.54601155495,47549.68756316622,336.7007527097265,-2246.2931994315736,-6531.733511397274,0
9542,-105290.90975595752,27548.044296022366,-5835.999208187294,-5020.287083481873,-1717.2362747600084,0
9543,391727.8691817981,-139090.77673029367,2169.6351826497958,-6651.679609746082,-11825.607082687271,1
9544,-63947.84914491485,107498.50837811883,-838.436938221106,56.00910832558031,-9206.139323708696,0
9545,274262.02878348134,-118012.58838314873,17143.451463173507,17485.722626660267,-23233.939129071085,0
9546,-54402.02330114239,-104230.33814607935,16651.23124147352,-4934.457150922011,-2010.6051181487244,0
9547,110496.41976802792,167634.4606526615,38615.90652477572,95255.58666955771,80473.07484180167,0
9548,69518.55065847869,341846.4017742702,-3373.9802542549587,-8374.008374879035,-18958.18645372867,0
9549,-128699.45976407676,-96776.76872393877,8463.465298474788,-2229.7273565659434,288.36036760465066,0
9550,20249.1330796068,-112045.4080587518,19421.703790046235,-6811.070442212645,-4594.370324523842,0
9551,-164313.9705019531,-65274.10895824162,2266.5759650088376,-374.85085976821335,-1226.9273277080665,0
9552,-105493.88330454848,-41108.31364686586,7235.349430296379,-1994.3878881002233,-4052.192091976143,0
9553,-122240.86340820341,-89399.37889818577,-17036.65552692474,10512.97939144449,-6779.468276583952,0
9554,-80982.84584255806,82596.10778697392,-894.7504969464743,-3380.2356977401532,-8923.550505786925,0
9555,299010.4711331968,-84285.75553165784,9055.872923508909,-32259.37274138104,44845.01401436671,0
9556,520153.4316266996,-165090.57264579227,53544.87074286223,-947.0415683610091,-33481.191856643534,1
9557,-95129.62805400431,56182.97653527852,-1126.4073777522751,-3144.7117863694834,-7109.558898973686,0
9558,34374.313592004095,-97720.0191037602,-16980.46399004081,6739.3323766393905,-2088.938119036748,0
9559,-30861.387046522388,-94720.20247298533,5720.350983049942,-10895.00655070238,2687.776482953018,1
9560,19316.31651287261,-77729.77907656204,-28984.118388794814,3142.7176583579576,2379.325939810064,0
9561,46791.94392870688,-104297.77621205826,13703.231120285127,-5092.39352739472,-5987.793523636004,0
9562,25453.435521859585,-115065.60519951367,13117.861081430965,-3911.407552233872,-4739.390256794235,1
9563,-27888.347473881164,167529.31710952055,-1434.1496355600232,-3822.478023784003,-10695.293217181514,0
9564,-40660.07823612507,4641.0148274499315,-4246.167207683466,-15386.180273886743,40135.87951468303,0
9565,26824.88346633101,-33000.22173507974,12742.041745714625,83358.93199147488,8038.336292912621,0
9566,-158246.64726282938,-91555.42755611535,5976.871351151293,85.226866739792,-136.0437071587285,1
9567,-75760.9021781024,91136.20922778007,-775.7717336686829,-3476.229651735975,-9411.03909962879,0
9568,-127784.39807904717,-97367.53438049392,4861.33461192683,3930.5400099661847,-5621.3194400590755,1
9569,-151467.31987581906,-83894.45053080826,6909.901673875393,424.7178679002195,-1024.4935211657194,0
9570,-86251.0890591441,-52285.66344281603,-40079.9238492293,-1097.1397828873412,8981.539836824979,0
9571,-46938.23963078245,143635.7219782857,-2367.6816075050706,-4649.229050839048,-11999.205573700112,0
9572,-69388.60602107318,76867.8088621549,12231.751888538709,-1090.2381304978362,-47.91315059140621,0
9573,-75394.33211705634,79672.71000157569,2105.1206356920993,-3584.8973859378298,-4774.010071567434,0
9574,-157742.1980455962,-91554.61018052192,7110.704478898698,-5583.635774333617,5060.603883853648,0
9575,66995.5915701886,185330.47855637132,37906.13939077839,9070.322588022334,628.8790652488268,0
9576,-127952.33578011308,-97286.51986516155,6602.673430567872,-2208.7123031816045,-807.7314767611189,1
9577,-80252.1510320111,-101353.26370508914,2708.9656116263504,385.4384398340196,-2954.438548001716,0
9578,29554.34373128096,-83821.45912389857,-47231.16445053911,-7843.554632645195,11023.827010302972,0
9579,-63337.860227170575,-100119.06780264217,-41505.970205510894,17590.701741846733,3947.795532273915,0
9580,-28876.482354450352,-61454.35049327705,11241.609973222015,-3924.4604294965343,-5262.050617710174,0
9581,-126592.88308930623,-63912.221582115715,-14993.394235869373,776.4536502152665,-360.9590068419594,0
9582,-127573.2419574263,-85929.26990431607,9812.969962538895,-1492.0369580395486,-1317.7178198639715,1
9583,-152424.5608350605,-83375.92967678988,5843.824087230839,-1065.459156986877,-354.0542752504659,1
9584,-64079.96537921935,-41602.002708654654,8330.229017940896,-4030.9337217791635,-4742.294935975687,1
9585,-138239.56677803112,-22651.33949053051,57.861120626429674,-1218.680741832471,-2859.9348713601166,0
9586,91441.26867521626,-107275.45801226336,-23746.705522770466,28076.905898872992,-13350.071146313481,1
9587,-160728.34609444634,-67177.11909755648,1356.0720316635254,-839.484297808988,1590.9625479018553,0
9588,-75069.09649441346,-57484.98356616766,-18146.044589717985,-24239.96449965323,31287.50437262186,0
9589,-95508.65942039597,56412.26457283276,-215.69361894156816,-2152.9505649382427,-7550.635950463042,1
9590,-125389.81813481615,-98596.3962656068,1100.452634079383,-3831.2628212563136,4318.917023185219,0
9591,-85322.14618560777,-87589.36625880192,-28357.508884859202,13726.168547417921,-5974.257245945598,0
9592,254462.70146076914,7308.173949084109,-15056.078446532218,-700.7729306439973,-9171.76620533637,0
9593,-168833.19938111637,-74188.71487171689,2866.0164320645335,-99.93346977398595,-1003.6976962231536,1
9594,-50302.852194170395,-14907.332316571827,8834.780423188176,-4172.895464267804,-5490.832388137696,0
9595,71378.87151309292,340813.39137281897,-4948.68058813499,-5340.3708918838975,-19934.80563958013,0
9596,-139927.52828044532,-78933.9029010852,7770.346797653008,64.8772914089489,-1751.966654608674,0
9597,174973.92779857398,-85099.09007289133,-1367.472850087581,-13452.260455194191,997.3604701370645,0
9598,14495.620261310867,191611.04958456304,6870.068997919075,7159.981217867453,7502.007229798888,0
9599,56662.53856313461,325922.4591671085,-6658.589736163427,-8538.263313954472,-21278.840706243227,0
9600,-139973.72501727875,-21686.614464506398,1575.4664279714568,-1169.6524383046053,-3628.4260203342565,0
9601,-63556.61134892865,4604.446423833951,11880.96264951494,-7977.407588408199,5926.088862568907,0
9602,51368.23043826711,-15849.613212185828,-48262.846265832966,-2880.9815892391084,-2185.9577139942166,0
9603,-120542.71166964182,-89696.6232477186,14390.513575991263,-4229.0441574701645,755.3103499392352,0
9604,-14150.646147093461,148239.8668608727,3009.72048087631,-6358.8747790207335,-11351.634712082758,1
9605,-86791.3274545014,-16259.052752302692,26220.99896841791,-5185.5743329792185,6059.039125824178,0
9606,-87767.66245116123,-73719.34897772937,11209.33091564707,-3090.3472269746944,1981.056542645244,0
9607,-135562.25789163003,-23926.639333996685,2276.630155618364,1706.3105894093123,521.1789671679379,0
9608,-1820.2376650145204,-65711.16410734902,-8526.989079862853,6741.799138263269,-13327.61849995202,0
9609,-130764.33774010037,-95629.61963940407,8362.294241896172,-1641.1033356046048,-768.9526207796184,1
9610,-95480.65838438181,34112.16368227232,2698.753229536151,-699.1228945377695,1700.6406264932202,0
9611,-34209.369210161436,103168.21890624033,-5386.6393573479,-2271.293707867838,5315.276939246028,0
9612,63125.78796603432,230728.96126589915,-535.0089731672869,-4520.693525817219,-17726.397065353096,0
9613,93858.75387268615,-107720.99858301644,25936.262592196897,-9923.853873991466,-6759.189270820942,1
9614,642220.6056544136,-177850.8738282784,-39487.72077221056,-9998.54388543842,5189.692962214722,0
9615,-162791.17362013407,-66027.95812378405,4030.845719649396,-246.4448859397287,-349.1638611577738,0
9616,-129561.32181193128,-4571.417335592824,1121.03617991625,-1391.245797521392,-3235.0191931856048,0
9617,-109767.0101235322,30100.353402123274,609.541676761581,-2064.998797753314,-5649.923236663647,0
9618,-100313.69358756315,-79145.00123374113,-36342.26899156313,9292.772026493518,-1806.2534151286502,0
9619,-26907.87341736887,178188.60294801084,-3159.115896170473,-5406.603686495153,-13777.414492685855,1
9620,-91041.20008671952,43050.274632031505,5394.103110787647,-423.9580146284038,1156.1234803004527,0
